"","Start_Year","District","Just_Seat_Num","Winner_Name","fund_perc","fund_perc_alt","Total_Rs","Ruling_Party_Margin","same_party","Vic_Mar","Previous_MNA","Previous_MNA_Terms","Min_CurrentOrPast","Min_CurrentOrPast_Imp","Election_Year","Turnout_perc","Reg_Voters","Rej_Votes","Num_Cand","ENP_Method1","MofV_sq","MofV_cu","RP_Margin_quar","pmln_gov","zero_to_elec"
"223",2008,"Gujranwala",100,"Chaudhry Tassaduq Masood Khan",50,50,5,0.0291992566705497,1,0.0291992566705497,0,0,0,0,2008,43.79671106,329285,1320,13,2.140242396,0.000852596590112641,2.48951866711345e-05,7.26920945471703e-07,0,1
"224",2009,"Gujranwala",100,"Chaudhry Tassaduq Masood Khan",56,56,5.6,0.0291992566705497,1,0.0291992566705497,0,0,0,0,2008,43.79671106,329285,1320,13,2.140242396,0.000852596590112641,2.48951866711345e-05,7.26920945471703e-07,0,0
"225",2010,"Gujranwala",100,"Chaudhry Tassaduq Masood Khan",90,90,9,0.0291992566705497,1,0.0291992566705497,0,0,0,0,2008,43.79671106,329285,1320,13,2.140242396,0.000852596590112641,2.48951866711345e-05,7.26920945471703e-07,0,0
"226",2011,"Gujranwala",100,"Chaudhry Tassaduq Masood Khan",100,100,10,0.0291992566705497,1,0.0291992566705497,0,0,0,0,2008,43.79671106,329285,1320,13,2.140242396,0.000852596590112641,2.48951866711345e-05,7.26920945471703e-07,0,0
"227",2012,"Gujranwala",100,"Chaudhry Tassaduq Masood Khan",100,100,10,0.0291992566705497,1,0.0291992566705497,0,0,0,0,2008,43.79671106,329285,1320,13,2.140242396,0.000852596590112641,2.48951866711345e-05,7.26920945471703e-07,0,0
"228",2008,"Gujranwala",95,"Usman Ibrahim",23.94,23.94,2.394,-0.0697864830196232,0,0.0697864830196232,0,0,0,0,2008,33.44001266,328711,2113,12,2.491066562,0.00487015321224816,-0.000339870864449519,2.3718392310771e-05,0,1
"229",2009,"Gujranwala",95,"Usman Ibrahim",145,100,14.5,-0.0697864830196232,0,0.0697864830196232,0,0,0,0,2008,33.44001266,328711,2113,12,2.491066562,0.00487015321224816,-0.000339870864449519,2.3718392310771e-05,0,0
"230",2010,"Gujranwala",95,"Usman Ibrahim",23,23,2.3,-0.0697864830196232,0,0.0697864830196232,0,0,0,0,2008,33.44001266,328711,2113,12,2.491066562,0.00487015321224816,-0.000339870864449519,2.3718392310771e-05,0,0
"231",2011,"Gujranwala",95,"Usman Ibrahim",78.5,78.5,7.85,-0.0697864830196232,0,0.0697864830196232,0,0,0,0,2008,33.44001266,328711,2113,12,2.491066562,0.00487015321224816,-0.000339870864449519,2.3718392310771e-05,0,0
"232",2012,"Gujranwala",95,"Usman Ibrahim",75,75,7.5,-0.0697864830196232,0,0.0697864830196232,0,0,0,0,2008,33.44001266,328711,2113,12,2.491066562,0.00487015321224816,-0.000339870864449519,2.3718392310771e-05,0,0
"233",2008,"Gujranwala",96,"Khurram Dastgir Khan",0,0,0,-0.283507718110989,0,0.283507718110989,0,0,0,0,2008,29.71717523,345090,2178,14,2.042794347,0.0803766262285,-0.0227873938915019,0.006460402043876,0,1
"234",2009,"Gujranwala",96,"Khurram Dastgir Khan",200,100,20,-0.283507718110989,0,0.283507718110989,0,0,0,0,2008,29.71717523,345090,2178,14,2.042794347,0.0803766262285,-0.0227873938915019,0.006460402043876,0,0
"235",2010,"Gujranwala",96,"Khurram Dastgir Khan",0,0,0,-0.283507718110989,0,0.283507718110989,0,0,0,0,2008,29.71717523,345090,2178,14,2.042794347,0.0803766262285,-0.0227873938915019,0.006460402043876,0,0
"236",2011,"Gujranwala",96,"Khurram Dastgir Khan",0,0,0,-0.283507718110989,0,0.283507718110989,0,0,0,0,2008,29.71717523,345090,2178,14,2.042794347,0.0803766262285,-0.0227873938915019,0.006460402043876,0,0
"237",2012,"Gujranwala",96,"Khurram Dastgir Khan",100,100,10,-0.283507718110989,0,0.283507718110989,0,0,0,0,2008,29.71717523,345090,2178,14,2.042794347,0.0803766262285,-0.0227873938915019,0.006460402043876,0,0
"238",2008,"Gujranwala",97,"Chaudhry Mahmood Bashir Virk",100,100,10,-0.0610793878404561,0,0.0610793878404561,1,1,0,0,2008,34.021355,344369,3563,7,2.825624038,0.00373069161896486,-0.000227868360307894,1.39180599558146e-05,0,1
"239",2009,"Gujranwala",97,"Chaudhry Mahmood Bashir Virk",200,100,20,-0.0610793878404561,0,0.0610793878404561,1,1,0,0,2008,34.021355,344369,3563,7,2.825624038,0.00373069161896486,-0.000227868360307894,1.39180599558146e-05,0,0
"240",2010,"Gujranwala",97,"Chaudhry Mahmood Bashir Virk",100,100,10,-0.0610793878404561,0,0.0610793878404561,1,1,0,0,2008,34.021355,344369,3563,7,2.825624038,0.00373069161896486,-0.000227868360307894,1.39180599558146e-05,0,0
"241",2011,"Gujranwala",97,"Chaudhry Mahmood Bashir Virk",100,100,10,-0.0610793878404561,0,0.0610793878404561,1,1,0,0,2008,34.021355,344369,3563,7,2.825624038,0.00373069161896486,-0.000227868360307894,1.39180599558146e-05,0,0
"242",2012,"Gujranwala",97,"Chaudhry Mahmood Bashir Virk",100,100,10,-0.0610793878404561,0,0.0610793878404561,1,1,0,0,2008,34.021355,344369,3563,7,2.825624038,0.00373069161896486,-0.000227868360307894,1.39180599558146e-05,0,0
"243",2008,"Gujranwala",98,"Imtiaz Safdar",0,0,0,0.142703656296218,1,0.142703656296218,1,1,0,0,2008,40.90651358,368599,4793,9,2.726307218,0.0203643335203091,0.00290606485138374,0.000414706079726386,0,1
"244",2009,"Gujranwala",98,"Imtiaz Safdar",200,100,20,0.142703656296218,1,0.142703656296218,1,1,0,0,2008,40.90651358,368599,4793,9,2.726307218,0.0203643335203091,0.00290606485138374,0.000414706079726386,0,0
"245",2010,"Gujranwala",98,"Imtiaz Safdar",100,100,10,0.142703656296218,1,0.142703656296218,1,1,0,0,2008,40.90651358,368599,4793,9,2.726307218,0.0203643335203091,0.00290606485138374,0.000414706079726386,0,0
"246",2011,"Gujranwala",98,"Imtiaz Safdar",100,100,10,0.142703656296218,1,0.142703656296218,1,1,0,0,2008,40.90651358,368599,4793,9,2.726307218,0.0203643335203091,0.00290606485138374,0.000414706079726386,0,0
"247",2012,"Gujranwala",98,"Imtiaz Safdar",100,100,10,0.142703656296218,1,0.142703656296218,1,1,0,0,2008,40.90651358,368599,4793,9,2.726307218,0.0203643335203091,0.00290606485138374,0.000414706079726386,0,0
"248",2008,"Gujranwala",99,"Rana Nazir Ahmad Khan",70,70,7,-0.103561296351924,0,0.103561296351924,1,3,0,0,2008,43.79571647,342054,3981,6,2.943508822,0.010724942102091,-0.00111068890739188,0.000115024383093205,0,1
"249",2009,"Gujranwala",99,"Rana Nazir Ahmad Khan",0,0,0,-0.103561296351924,0,0.103561296351924,1,3,0,0,2008,43.79571647,342054,3981,6,2.943508822,0.010724942102091,-0.00111068890739188,0.000115024383093205,0,0
"250",2010,"Gujranwala",99,"Rana Nazir Ahmad Khan",0,0,0,-0.103561296351924,0,0.103561296351924,1,3,0,0,2008,43.79571647,342054,3981,6,2.943508822,0.010724942102091,-0.00111068890739188,0.000115024383093205,0,0
"251",2011,"Gujranwala",99,"Rana Nazir Ahmad Khan",50,50,5,-0.103561296351924,0,0.103561296351924,1,3,0,0,2008,43.79571647,342054,3981,6,2.943508822,0.010724942102091,-0.00111068890739188,0.000115024383093205,0,0
"252",2012,"Gujranwala",99,"Rana Nazir Ahmad Khan",10,10,1,-0.103561296351924,0,0.103561296351924,1,3,0,0,2008,43.79571647,342054,3981,6,2.943508822,0.010724942102091,-0.00111068890739188,0.000115024383093205,0,0
"253",1993,"Gujranwala_cum_Hafizabad",79,"Chaudhry Ijaz Ahmed",0,0,0,-0.0178556753404905,0,0.0178556753404905,1,1,0,0,1993,51.46512048,260081,2261,6,2.21265818,0.000318825141865,-5.69283822352727e-06,1.01649471085238e-07,0,1
"254",1994,"Gujranwala_cum_Hafizabad",79,"Chaudhry Ijaz Ahmed",61,61,3.05,-0.0178556753404905,0,0.0178556753404905,1,1,0,0,1993,51.46512048,260081,2261,6,2.21265818,0.000318825141865,-5.69283822352727e-06,1.01649471085238e-07,0,0
"255",1995,"Gujranwala_cum_Hafizabad",79,"Chaudhry Ijaz Ahmed",24,24,1.2,-0.0178556753404905,0,0.0178556753404905,1,1,0,0,1993,51.46512048,260081,2261,6,2.21265818,0.000318825141865,-5.69283822352727e-06,1.01649471085238e-07,0,0
"256",1996,"Gujranwala_cum_Hafizabad",79,"Chaudhry Ijaz Ahmed",0,0,0,-0.0178556753404905,0,0.0178556753404905,1,1,0,0,1993,51.46512048,260081,2261,6,2.21265818,0.000318825141865,-5.69283822352727e-06,1.01649471085238e-07,0,0
"257",1998,"Gujranwala_cum_Hafizabad",79,"Chaudhry Ijaz Ahmed",60,60,3,0.270460543117392,1,0.270460543117392,1,2,0,0,1997,41.52717631,282875,2570,13,2.847755962,0.0731489053833547,0.0197838926784248,0.00535076235878297,1,0
"258",1991,"Gujrat",80,"Chaudhry Tajamal Hussain",139.7,100,6.985,0.185293376681023,1,0.185293376681023,1,1,0,0,1990,54.37809663,306583,1467,4,2.090191343,0.0343336354418555,0.00636179524475665,0.00117879852265423,1,0
"259",1992,"Gujrat",80,"Chaudhry Tajamal Hussain",87,87,4.35,0.185293376681023,1,0.185293376681023,1,1,0,0,1990,54.37809663,306583,1467,4,2.090191343,0.0343336354418555,0.00636179524475665,0.00117879852265423,1,0
"260",1991,"Gujrat",81,"Chaudhry Shujaat Hussain",184.9,100,9.245,0.0373047330380042,1,0.0373047330380042,1,1,1,0,1990,57.74795707,289657,1823,12,2.257242546,0.00139164310703676,5.19148745921851e-05,1.93667053736293e-06,1,0
"261",1992,"Gujrat",81,"Chaudhry Shujaat Hussain",208.2,100,10.41,0.0373047330380042,1,0.0373047330380042,1,1,1,0,1990,57.74795707,289657,1823,12,2.257242546,0.00139164310703676,5.19148745921851e-05,1.93667053736293e-06,1,0
"262",1991,"Gujrat",82,"Syed Manzoor Hussain Shah",177.7,100,8.885,0.0928096523487745,1,0.0928096523487744,0,0,0,0,1990,53.21531061,311183,1979,9,2.464217817,0.00861363156910038,0.000799428151388636,7.41946488082027e-05,1,0
"263",1992,"Gujrat",82,"Syed Manzoor Hussain Shah",64.7,64.7,3.235,0.0928096523487745,1,0.0928096523487744,0,0,0,0,1990,53.21531061,311183,1979,9,2.464217817,0.00861363156910038,0.000799428151388636,7.41946488082027e-05,1,0
"264",1991,"Gujrat",83,"Nasir Iqbal",126.14,100,6.307,0.0744226926486276,1,0.0744226926486275,0,0,0,0,1990,45.55091705,292240,1248,8,2.549961962,0.00553873718107209,0.000412207734888454,3.06776095609904e-05,1,0
"265",1992,"Gujrat",83,"Nasir Iqbal",140.68,100,7.034,0.0744226926486276,1,0.0744226926486275,0,0,0,0,1990,45.55091705,292240,1248,8,2.549961962,0.00553873718107209,0.000412207734888454,3.06776095609904e-05,1,0
"266",1993,"Gujrat",80,"Nawabzada Ghazanfar Ali Gul",153.42,100,7.671,0.0287953301022134,1,0.0287953301022133,0,0,0,0,1993,52.73120284,319676,1650,7,2.313988326,0.000829171035695437,2.38762536840443e-05,6.87524606436244e-07,0,1
"267",1994,"Gujrat",80,"Nawabzada Ghazanfar Ali Gul",128.56,100,6.428,0.0287953301022134,1,0.0287953301022133,0,0,0,0,1993,52.73120284,319676,1650,7,2.313988326,0.000829171035695437,2.38762536840443e-05,6.87524606436244e-07,0,0
"268",1995,"Gujrat",80,"Nawabzada Ghazanfar Ali Gul",230.7,100,11.535,0.0287953301022134,1,0.0287953301022133,0,0,0,0,1993,52.73120284,319676,1650,7,2.313988326,0.000829171035695437,2.38762536840443e-05,6.87524606436244e-07,0,0
"269",1996,"Gujrat",80,"Nawabzada Ghazanfar Ali Gul",25,25,1.25,0.0287953301022134,1,0.0287953301022133,0,0,0,0,1993,52.73120284,319676,1650,7,2.313988326,0.000829171035695437,2.38762536840443e-05,6.87524606436244e-07,0,0
"270",1993,"Gujrat",81,"Chaudhry Ahmad Mukhtar",112.42,100,5.621,0.0202597836727872,1,0.0202597836727872,0,0,1,0,1993,53.31763208,314200,1764,10,2.193425469,0.000410458834468135,8.31580719290878e-06,1.6847645479294e-07,0,1
"271",1994,"Gujrat",81,"Chaudhry Ahmad Mukhtar",22.46,22.46,1.123,0.0202597836727872,1,0.0202597836727872,0,0,1,0,1993,53.31763208,314200,1764,10,2.193425469,0.000410458834468135,8.31580719290878e-06,1.6847645479294e-07,0,0
"272",1995,"Gujrat",81,"Chaudhry Ahmad Mukhtar",167.68,100,8.384,0.0202597836727872,1,0.0202597836727872,0,0,1,0,1993,53.31763208,314200,1764,10,2.193425469,0.000410458834468135,8.31580719290878e-06,1.6847645479294e-07,0,0
"273",1996,"Gujrat",81,"Chaudhry Ahmad Mukhtar",0,0,0,0.0202597836727872,1,0.0202597836727872,0,0,1,0,1993,53.31763208,314200,1764,10,2.193425469,0.000410458834468135,8.31580719290878e-06,1.6847645479294e-07,0,0
"274",1998,"Gujrat",80,"Chaudhry Mubasher Hussain",180,100,9,0.247437525896441,1,0.247437525896441,0,0,0,0,1997,44.2017498,333066,3009,8,2.043893343,0.0612253292217519,0.0151494439848254,0.00374854093831191,1,0
"275",1998,"Gujrat",81,"Chaudhry Shujaat Hussain",180,100,9,0.322670914717098,1,0.322670914717098,1,2,1,0,1997,42.42494019,334400,3460,9,2.066612667,0.104116519204369,0.033595372488834,0.0108402495712337,1,0
"276",2008,"Gujrat",104,"Chaudhry Wajahat Hussain",100,100,10,-0.190156019542773,0,0.190156019542773,1,1,0,0,2008,55.74816199,311343,3586,5,2.158473269,0.0361593117683515,-0.00687591079527586,0.00130749582756084,0,1
"277",2009,"Gujrat",104,"Chaudhry Wajahat Hussain",191,100,19.1,-0.190156019542773,0,0.190156019542773,1,1,0,0,2008,55.74816199,311343,3586,5,2.158473269,0.0361593117683515,-0.00687591079527586,0.00130749582756084,0,0
"278",2010,"Gujrat",104,"Chaudhry Wajahat Hussain",73,73,7.3,-0.190156019542773,0,0.190156019542773,1,1,0,0,2008,55.74816199,311343,3586,5,2.158473269,0.0361593117683515,-0.00687591079527586,0.00130749582756084,0,0
"279",2011,"Gujrat",104,"Chaudhry Wajahat Hussain",100,100,10,-0.190156019542773,0,0.190156019542773,1,1,0,0,2008,55.74816199,311343,3586,5,2.158473269,0.0361593117683515,-0.00687591079527586,0.00130749582756084,0,0
"280",2012,"Gujrat",104,"Chaudhry Wajahat Hussain",0,0,0,-0.190156019542773,0,0.190156019542773,1,1,0,0,2008,55.74816199,311343,3586,5,2.158473269,0.0361593117683515,-0.00687591079527586,0.00130749582756084,0,0
"281",2008,"Gujrat",105,"Chaudhry Ahmad Mukhtar",0,0,0,0.0929286088925184,1,0.0929286088925183,1,1,1,1,2008,45.32244864,332332,3638,4,2.022956391,0.00863572635069865,0.00080250603654689,7.4575769604151e-05,0,1
"282",2009,"Gujrat",105,"Chaudhry Ahmad Mukhtar",124.16,100,12.416,0.0929286088925184,1,0.0929286088925183,1,1,1,1,2008,45.32244864,332332,3638,4,2.022956391,0.00863572635069865,0.00080250603654689,7.4575769604151e-05,0,0
"283",2010,"Gujrat",105,"Chaudhry Ahmad Mukhtar",75.5,75.5,7.55,0.0929286088925184,1,0.0929286088925183,1,1,1,1,2008,45.32244864,332332,3638,4,2.022956391,0.00863572635069865,0.00080250603654689,7.4575769604151e-05,0,0
"284",2011,"Gujrat",105,"Chaudhry Ahmad Mukhtar",55,55,5.5,0.0929286088925184,1,0.0929286088925183,1,1,1,1,2008,45.32244864,332332,3638,4,2.022956391,0.00863572635069865,0.00080250603654689,7.4575769604151e-05,0,0
"285",2012,"Gujrat",105,"Chaudhry Ahmad Mukhtar",0,0,0,0.0929286088925184,1,0.0929286088925183,1,1,1,1,2008,45.32244864,332332,3638,4,2.022956391,0.00863572635069865,0.00080250603654689,7.4575769604151e-05,0,0
"286",2008,"Gujrat",106,"Chaudhry Qamar Zaman",0,0,0,0.103554790924223,1,0.103554790924223,1,1,0,0,2008,55.54466197,322310,6456,6,2.260474705,0.0107235947233595,0.0011104796095336,0.000114995483790865,0,1
"287",2009,"Gujrat",106,"Chaudhry Qamar Zaman",0,0,0,0.103554790924223,1,0.103554790924223,1,1,0,0,2008,55.54466197,322310,6456,6,2.260474705,0.0107235947233595,0.0011104796095336,0.000114995483790865,0,0
"288",2010,"Gujrat",106,"Chaudhry Qamar Zaman",0,0,0,0.103554790924223,1,0.103554790924223,1,1,0,0,2008,55.54466197,322310,6456,6,2.260474705,0.0107235947233595,0.0011104796095336,0.000114995483790865,0,0
"289",2011,"Gujrat",106,"Chaudhry Qamar Zaman",0,0,0,0.103554790924223,1,0.103554790924223,1,1,0,0,2008,55.54466197,322310,6456,6,2.260474705,0.0107235947233595,0.0011104796095336,0.000114995483790865,0,0
"290",2012,"Gujrat",106,"Chaudhry Qamar Zaman",0,0,0,0.103554790924223,1,0.103554790924223,1,1,0,0,2008,55.54466197,322310,6456,6,2.260474705,0.0107235947233595,0.0011104796095336,0.000114995483790865,0,0
"291",1993,"Gujrat_cum_Jhelum",82,"Haji Muhammad Asghar",150,100,7.5,0.0139246396616619,1,0.0139246396616619,1,1,0,0,1993,50.8062151,334154,2034,7,2.265325206,0.000193895589707128,2.69992621865719e-06,3.75954997078748e-08,0,1
"292",1994,"Gujrat_cum_Jhelum",82,"Haji Muhammad Asghar",120,100,6,0.0139246396616619,1,0.0139246396616619,1,1,0,0,1993,50.8062151,334154,2034,7,2.265325206,0.000193895589707128,2.69992621865719e-06,3.75954997078748e-08,0,0
"293",1995,"Gujrat_cum_Jhelum",82,"Haji Muhammad Asghar",161.5,100,8.075,0.0139246396616619,1,0.0139246396616619,1,1,0,0,1993,50.8062151,334154,2034,7,2.265325206,0.000193895589707128,2.69992621865719e-06,3.75954997078748e-08,0,0
"294",1996,"Gujrat_cum_Jhelum",82,"Haji Muhammad Asghar",35,35,1.75,0.0139246396616619,1,0.0139246396616619,1,1,0,0,1993,50.8062151,334154,2034,7,2.265325206,0.000193895589707128,2.69992621865719e-06,3.75954997078748e-08,0,0
"295",1998,"Gujrat_cum_Jhelum",82,"Syed Manzoor Hussain Shah",180,100,9,0.279492077329368,1,0.279492077329368,1,1,0,0,1997,43.70057676,356993,3538,10,2.356255613,0.0781158212898854,0.0218327531645997,0.00610208153579331,1,0
"296",1991,"Jhang",66,"Amir Hussain Syed",202.8,100,10.14,-0.00255275539199701,0,0.00255275539199702,1,1,0,0,1990,45.78767079,234419,1117,6,3.162296461,6.51656009136981e-06,-1.66351839105168e-08,4.24655554244337e-11,1,0
"297",1992,"Jhang",66,"Amir Hussain Syed",130.6,100,6.53,-0.00255275539199701,0,0.00255275539199702,1,1,0,0,1990,45.78767079,234419,1117,6,3.162296461,6.51656009136981e-06,-1.66351839105168e-08,4.24655554244337e-11,1,0
"298",1991,"Jhang",67,"Maulana Haji Muhammad Rehmatullah",197.3,100,9.865,0.0839754317704927,1,0.0839754317704926,0,0,0,0,1990,47.69145376,246822,1222,3,2.395797525,0.00705187314104067,0.000592184091809631,4.97289147973309e-05,1,0
"299",1992,"Jhang",67,"Maulana Haji Muhammad Rehmatullah",0,0,0,0.0839754317704927,1,0.0839754317704926,0,0,0,0,1990,47.69145376,246822,1222,3,2.395797525,0.00705187314104067,0.000592184091809631,4.97289147973309e-05,1,0
"300",1991,"Jhang",68,"Qari Isarul Qasmi",96.6,96.6,4.83,0.245115172092404,1,0.245115172092404,0,0,0,0,1990,49.05236775,244979,1441,9,NA,0.0600814475898888,0.0147268743655563,0.00360978034449656,1,0
"301",1992,"Jhang",68,"Qari Isarul Qasmi",125.6,100,6.28,0.245115172092404,1,0.245115172092404,0,0,0,0,1990,49.05236775,244979,1441,9,NA,0.0600814475898888,0.0147268743655563,0.00360978034449656,1,0
"302",1991,"Jhang",69,"Makhdoom Syed Faisal Saleh Hayat",71.8,71.8,3.59,-0.126122191488329,0,0.126122191488329,1,1,1,0,1990,49.7463236,248545,1442,4,2.311482235,0.0159068071858187,-0.00200620138185776,0.000253026514846814,1,0
"303",1992,"Jhang",69,"Makhdoom Syed Faisal Saleh Hayat",95,95,4.75,-0.126122191488329,0,0.126122191488329,1,1,1,0,1990,49.7463236,248545,1442,4,2.311482235,0.0159068071858187,-0.00200620138185776,0.000253026514846814,1,0
"304",1991,"Jhang",70,"Sahibzada Muhammad Nazeer Sultan",96.2,96.2,4.81,-0.00151573196528804,0,0.00151573196528807,1,1,0,0,1990,50.9031867,235887,1343,3,2.038204458,2.29744339059594e-06,-3.48230838556601e-09,5.27824613299299e-12,1,0
"305",1992,"Jhang",70,"Sahibzada Muhammad Nazeer Sultan",89,89,4.45,-0.00151573196528804,0,0.00151573196528807,1,1,0,0,1990,50.9031867,235887,1343,3,2.038204458,2.29744339059594e-06,-3.48230838556601e-09,5.27824613299299e-12,1,0
"306",1993,"Jhang",66,"Sardarzada Zafar Abbas Syed",126.62,100,6.331,0.121939894939048,1,0.121939894939048,0,0,0,0,1993,45.27136192,242628,1206,7,2.695132303,0.0148693379777461,0.00181316551081955,0.000221097211896441,0,1
"307",1994,"Jhang",66,"Sardarzada Zafar Abbas Syed",114.84,100,5.742,0.121939894939048,1,0.121939894939048,0,0,0,0,1993,45.27136192,242628,1206,7,2.695132303,0.0148693379777461,0.00181316551081955,0.000221097211896441,0,0
"308",1995,"Jhang",66,"Sardarzada Zafar Abbas Syed",103,100,5.15,0.121939894939048,1,0.121939894939048,0,0,0,0,1993,45.27136192,242628,1206,7,2.695132303,0.0148693379777461,0.00181316551081955,0.000221097211896441,0,0
"309",1996,"Jhang",66,"Sardarzada Zafar Abbas Syed",5,5,0.25,0.121939894939048,1,0.121939894939048,0,0,0,0,1993,45.27136192,242628,1206,7,2.695132303,0.0148693379777461,0.00181316551081955,0.000221097211896441,0,0
"310",1993,"Jhang",67,"Makhdoomzada Syed Asad Hayat Shah",160,100,8,0.0102171951475159,1,0.0102171951475159,0,0,0,0,1993,42.7188662,256835,1157,4,2.359973175,0.000104391076682422,1.06658400212361e-06,1.08974968909154e-08,0,1
"311",1994,"Jhang",67,"Makhdoomzada Syed Asad Hayat Shah",49,49,2.45,0.0102171951475159,1,0.0102171951475159,0,0,0,0,1993,42.7188662,256835,1157,4,2.359973175,0.000104391076682422,1.06658400212361e-06,1.08974968909154e-08,0,0
"312",1995,"Jhang",67,"Makhdoomzada Syed Asad Hayat Shah",35.5,35.5,1.775,0.0102171951475159,1,0.0102171951475159,0,0,0,0,1993,42.7188662,256835,1157,4,2.359973175,0.000104391076682422,1.06658400212361e-06,1.08974968909154e-08,0,0
"313",1996,"Jhang",67,"Makhdoomzada Syed Asad Hayat Shah",0,0,0,0.0102171951475159,1,0.0102171951475159,0,0,0,0,1993,42.7188662,256835,1157,4,2.359973175,0.000104391076682422,1.06658400212361e-06,1.08974968909154e-08,0,0
"314",1993,"Jhang",69,"Makhdoom Syed Faisal Saleh Hayat",0,0,0,0.0749930920143687,1,0.0749930920143686,1,2,1,0,1993,47.43971955,267002,1892,4,2.336866346,0.00562396384987557,0.000421758438479202,3.16289693847072e-05,0,1
"315",1994,"Jhang",69,"Makhdoom Syed Faisal Saleh Hayat",85,85,4.25,0.0749930920143687,1,0.0749930920143686,1,2,1,0,1993,47.43971955,267002,1892,4,2.336866346,0.00562396384987557,0.000421758438479202,3.16289693847072e-05,0,0
"316",1995,"Jhang",69,"Makhdoom Syed Faisal Saleh Hayat",156.5,100,7.825,0.0749930920143687,1,0.0749930920143686,1,2,1,0,1993,47.43971955,267002,1892,4,2.336866346,0.00562396384987557,0.000421758438479202,3.16289693847072e-05,0,0
"317",1996,"Jhang",69,"Makhdoom Syed Faisal Saleh Hayat",92,92,4.6,0.0749930920143687,1,0.0749930920143686,1,2,1,0,1993,47.43971955,267002,1892,4,2.336866346,0.00562396384987557,0.000421758438479202,3.16289693847072e-05,0,0
"318",1993,"Jhang",70,"Sahibzada Muhammad Nazeer Sultan",116,100,5.8,0.116015121930954,1,0.116015121930954,1,2,0,0,1993,46.73762776,257512,1433,3,2.167743115,0.0134595085166541,0.00156150652169034,0.000181158369509885,0,1
"319",1994,"Jhang",70,"Sahibzada Muhammad Nazeer Sultan",70,70,3.5,0.116015121930954,1,0.116015121930954,1,2,0,0,1993,46.73762776,257512,1433,3,2.167743115,0.0134595085166541,0.00156150652169034,0.000181158369509885,0,0
"320",1995,"Jhang",70,"Sahibzada Muhammad Nazeer Sultan",213,100,10.65,0.116015121930954,1,0.116015121930954,1,2,0,0,1993,46.73762776,257512,1433,3,2.167743115,0.0134595085166541,0.00156150652169034,0.000181158369509885,0,0
"321",1996,"Jhang",70,"Sahibzada Muhammad Nazeer Sultan",92,92,4.6,0.116015121930954,1,0.116015121930954,1,2,0,0,1993,46.73762776,257512,1433,3,2.167743115,0.0134595085166541,0.00156150652169034,0.000181158369509885,0,0
"322",1998,"Jhang",66,"Qaiser Ahmed Sheikh",0,0,0,-0.191075558982267,0,0.191075558982267,0,0,0,0,1997,41.45591114,250290,3111,11,4.158058174,0.0365098692403858,-0.00697614367347619,0.00133297055195007,1,0
"323",1998,"Jhang",67,"Maulana Haji Muhammad Rehmatullah",140,100,7,0.262795984087896,1,0.262795984087895,1,1,0,0,1997,40.60410041,260023,3255,4,2.650911746,0.0690617292527257,0.0181491451017819,0.00476952244737679,1,0
"324",1998,"Jhang",68,"Nawab Amanullah Khan Sial",66,66,3.3,0.137403911817752,1,0.137403911817752,0,0,0,0,1997,41.31163669,276479,3139,8,2.174096699,0.0188798349828206,0.00259416318111319,0.000356448168978535,1,0
"325",1998,"Jhang",69,"Syeda Abida Hussain",0,0,0,0.200863930885529,1,0.200863930885529,1,1,1,0,1997,44.4362227,272989,2471,4,2.114292522,0.0403463187307866,0.00810412017702624,0.00162782543512622,1,0
"326",1998,"Jhang",70,"Sahibzada Muhammad Tahir Sultan",180,100,9,0.33325266214908,1,0.33325266214908,0,0,0,0,1997,42.20154335,264360,2397,6,1.946690832,0.111057336829449,0.0370101531496009,0.0123337320636497,1,0
"327",2008,"Jhang",86,"Syed Anayat Ali Shah",0,0,0,0.120827053028609,1,0.120827053028609,0,0,0,0,2008,45.13572194,307209,0,4,2.934588294,0.0145991767435783,0.00176397550257037,0.000213135961590237,0,1
"328",2009,"Jhang",86,"Syed Anayat Ali Shah",196,100,19.6,0.120827053028609,1,0.120827053028609,0,0,0,0,2008,45.13572194,307209,0,4,2.934588294,0.0145991767435783,0.00176397550257037,0.000213135961590237,0,0
"329",2010,"Jhang",86,"Syed Anayat Ali Shah",0,0,0,0.120827053028609,1,0.120827053028609,0,0,0,0,2008,45.13572194,307209,0,4,2.934588294,0.0145991767435783,0.00176397550257037,0.000213135961590237,0,0
"330",2011,"Jhang",86,"Syed Anayat Ali Shah",100,100,10,0.120827053028609,1,0.120827053028609,0,0,0,0,2008,45.13572194,307209,0,4,2.934588294,0.0145991767435783,0.00176397550257037,0.000213135961590237,0,0
"331",2012,"Jhang",86,"Syed Anayat Ali Shah",100,100,10,0.120827053028609,1,0.120827053028609,0,0,0,0,2008,45.13572194,307209,0,4,2.934588294,0.0145991767435783,0.00176397550257037,0.000213135961590237,0,0
"332",2008,"Jhang",87,"Ghulam Bibi Bharwana",0,0,0,-0.0538277430396923,0,0.0538277430396923,1,1,0,0,2008,47.69218762,307499,6457,4,2.583675849,0.00289742592074714,-0.000155961897938521,8.39507696621743e-06,0,1
"333",2009,"Jhang",87,"Ghulam Bibi Bharwana",175.5,100,17.55,-0.0538277430396923,0,0.0538277430396923,1,1,0,0,2008,47.69218762,307499,6457,4,2.583675849,0.00289742592074714,-0.000155961897938521,8.39507696621743e-06,0,0
